id,Name_of_meal,isSnack,Breakfast,Dinner,Lunch,Gluten_Free,Vegan,Dairy_Free,Vegetarian,Keto_Friendly,Paleo,How_many_servings_per_recipe,Carbs,Protein,Calories,Fat,Fiber,Sugar,allergies
615c89396d695dff13fb69a6,"1/2 cup of raisins, 1 handful of almonds (~20)",Yes,,,,Yes,Yes,Yes,Yes,,,1,65,9,422,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb68c8,"1 Peanut Butter and Jelly Sandwich (2 slices of wheat bread, 1 tbsp of peanut butter and 1 tbsp of jelly), 1 piece of fruit (banana, apple, pear)",Yes,,,,,,Yes,Yes,,,1,67,11,422,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb708d,"4 slices of roast beef, 1 cup of pretzels, 15 grapes",Yes,,,Yes,,,Yes,,,,1,45,27,427,,,0,
615c89386d695dff13fb6899,"1 Larabar, 1 handful of almonds (~20)",Yes,,,,Yes,Yes,Yes,Yes,,,1,37,13,436,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6e0f,"1 Cheese Sandwich (2 slices of white bread, 2 slices of American cheese, 1 tbsp of butter), 1 cup of carrots with hummus (5 tbsp)",Yes,,,Yes,,,,Yes,,,1,50,16,436,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb6862,"1 Gatorade Prime Fuel Bar (or a similar bar), 30 pretzels (regular-size)",Yes,,,,,,,Yes,,,1,71,9,436,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb686d,"1 handful of almonds (~20), and 1 energy bar",Yes,,,,,,,Yes,,,1,51,17,441,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6e1b,"1 Cheese Sandwich (2 slices of white bread, 2 slices of American cheese, 1 tbsp of butter), 15 baby carrots",Yes,,,Yes,,,,Yes,,,1,48,19,443,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb686b,"1 handful of almonds (~20), 2/3 cup of dried fruit",Yes,,,,Yes,Yes,Yes,Yes,,,1,67,9,446,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb6705,"1 cup of chocolate milk (2%), 1/2 cup of regular trail mix",Yes,,,,,,,Yes,,,1,59,16,450,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6b35,"3 slices of toast with butter, 10 baby carrots",Yes,,,,,,,Yes,,,1,44,12,451,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb6853,"1 energy bar, 30 pretzels (regular-size)",Yes,,,,,,,Yes,,,1,70,14,451,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb688f,"1 KIND Protein Bar - Crunchy Peanut Butter (or a similar bar), 1 handful of almonds (~20)",Yes,,,,Yes,,Yes,Yes,,,1,24,19,456,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb708c,"4 slices of roast beef, 1 cup of plain yogurt and 1 banana",Yes,,,Yes,,,,,,,1,35,46,463,,,0,
615c89396d695dff13fb7085,"4 slices of pastrami, 1/2 cup of almonds (~46 almonds), 15 grapes",Yes,,,,,,Yes,,,,1,27,16,464,,,0,
615c89386d695dff13fb6820,"1 cup of unsweetened applesauce, 1/2 cup of almonds (~46 almonds)",Yes,,,,,Yes,Yes,Yes,,,1,29,15,468,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6992,"1/2 cup of mixed nuts, 1 orange",Yes,,,,Yes,Yes,Yes,Yes,,,1,29,15,468,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6942,"1 RxBar - Apple Cinnamon (or a similar bar), 1/2 cup of regular trail mix",Yes,,,,,,,Yes,,,1,56,20,470,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6995,"1/2 cup of mixed nuts, 20 grapes",Yes,,,,Yes,Yes,,Yes,,,1,32,15,475,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6a5e,2 cups of plain yogurt with 2 bananas,Yes,,,,,,,Yes,,,1,70,48,478,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6a68,"2 cups of pretzels, 1 cup of carrots with hummus (5 tbsp)",Yes,,,,,Yes,Yes,Yes,,,1,86,15,479,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6a0f,2 cups of carrots (24 baby carrots) and peanut butter (4 tbsp),Yes,,,,,Yes,Yes,Yes,,,1,38,18,482,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6a0e,2 cups of carrots (~24 baby carrots) with peanut butter (4 tbsp),Yes,,,Yes,,Yes,Yes,Yes,,,1,38,18,482,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6e08,"1 Belvita bar (or a similar bar), 1 cup of unsweetened applesauce, 1 cup of carrots with hummus (5 tbsp)",Yes,,,,,,,Yes,,,1,85,10,485,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6b3f,"3/4 of a small avocado, 1 slice of whole-wheat bread, 1 cup of carrots with hummus (5 tbsp)",Yes,,,Yes,,Yes,Yes,Yes,,,1,48,14,486,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb6789,"1 cup of plain Greek yogurt, 1/2 cup of almonds (~46 almonds)",Yes,,,,,,,,,,1,22,27,493,,,0,Pescatarian
615c89396d695dff13fb7096,"4 slices of roast beef, 2 cups of 2% milk, 15 grapes",Yes,,,Yes,,,,,,,1,35,39,519,,,0,
615c89396d695dff13fb6fec,"2 slices of turkey, 1/2 cup of mixed nuts, 15 grapes",Yes,,,,,,Yes,,,,1,31,23,520,,,0,
615c89396d695dff13fb68f5,"1 peanut butter sandwich (2 slices of whole wheat bread, 2 tbsp of peanut butter), 1/3 cup of almonds (~28 almonds)",Yes,,,Yes,,Yes,Yes,Yes,,,1,44,19,525,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6e06,"1 Belvita bar (or a similar bar), 1 cup of pretzels, 1 cup of carrots with hummus (5 tbsp)",Yes,,,,,,,Yes,,,1,87,14,527,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6dda,"1 apple with peanut butter (2 tsp), 1/2 cup of mixed nuts",Yes,,,,,Yes,Yes,Yes,,,1,42,17,565,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6b24,"3 scrambled eggs, 1 cup of white rice, 1 cup of carrots with hummus (5 tbsp)",Yes,,,Yes,,,,Yes,,,1,52,29,568,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6b5d,"4 stalks of celery with 4 tbsp of peanut butter, 1 Strawberry Banana Smoothie (1 banana, 4 strawberries, 3/4 cup of milk, ice)",Yes,,,Yes,Yes,,,Yes,,,1,61,28,608,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6b5e,"4 stalks of celery with peanut butter (2 tbsp), 1 Banana Smoothie (1/2 of a an banana, 1/3 cups of milk, ice)",Yes,,,Yes,Yes,,,Yes,,,1,45,23,610,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6993,"1/2 cup of mixed nuts, 1/2 cup of raisins (a handful)",Yes,,,,Yes,Yes,Yes,Yes,,,1,72,16,622,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6991,"1/2 cup of mixed nuts, 1 Gatorade Prime Fuel Bar (or a similar bar)",Yes,,,,,,,Yes,,,1,59,19,626,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6b2a,"3 scrambled eggs, 2 cups of pretzels, 1 cup of berries",Yes,,,,,,,Yes,,,1,82,36,639,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6909,"1 pear, 2/3 cup of mixed nuts",Yes,,,,Yes,Yes,,Yes,,,1,47,22,705,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb68f3,"1 peanut butter sandwich (2 slices of whole wheat bread, 2 tbsp of peanut butter), 1/2 cup of almonds (~46)",Yes,,,,,Yes,Yes,Yes,,,1,50,26,743,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6b2e,"3 slices of cheddar cheese, 1/2 cup of peanuts",Yes,,,,,,,,,,1,15,40,750,,,0,Pescatarian
615c89396d695dff13fb6ded,"1 Banana Smoothie (2 bananas, 1 1/2 cups of milk, ice), 1/2 cup of almonds (~46 almonds)",Yes,,,,Yes,,,Yes,,,1,80,31,753,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb676f,"1 cup of plain granola, 1 handful of almonds (~20)",Yes,,,,Yes,,,Yes,,,1,72,26,802,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb68d6,"1 peanut butter and jelly sandwich (2 slices of wheat bread, 2 tbsp of peanut butter, 1 tbsp of jelly), chia seeds (8 tbsp)",Yes,,,Yes,,,Yes,Yes,,,1,79,27,809,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6943,"1 RxBar - Apple Cinnamon (or a similar bar), 2/3 cup of mixed nuts",Yes,,,,,,,Yes,,,1,45,33,819,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb6763,"1 cup of pistachios, 30 cherries",Yes,,,,,Yes,Yes,Yes,,,1,67,28,820,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb6779,"1 cup of plain granola, and 1 energy bar",Yes,,,,,,,Yes,,,1,109,28,831,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6e31,"1 Clif Bar - Blueberry Crisp (or a similar bar), 2/3 cup of mixed nuts",Yes,,,,Yes,Yes,,Yes,,,1,65,30,859,,,0,"Vegetarian,Vegan,Pescatarian"
60ae8a1ad33d31491cc966ca,"Turkey Club Sandwich (turkey breast, bacon, lettuce, tomato, 2 slices of white bread) (1 sandwich), Over Easy Bar - banana nut (1 bar)",Yes,,,,,,,,,,1,81,53,880,,,,
615c89386d695dff13fb6764,"1 cup of pistachios, side salad with a light dressing (3 tbsp), 1 piece of fruit (banana, apple, pear)",Yes,,,Yes,,Yes,Yes,Yes,,,1,69,31,976,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb6733,"1 cup of mixed nuts, 2 cups of cranberry juice",Yes,,,,,,Yes,Yes,,,1,90,30,1046,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6a0d,"2 cups of carrots (~24 baby carrots) and peanut butter (4 tbsp), 1 cup of plain granola",Yes,,,,,,,Yes,,,1,103,36,1078,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb7043,"4 oz chicken breast, 1 side salad with ranch dressing (1 tbsp)",,,Yes,,,,,,,,1,4,27,220,,,0,
615c89396d695dff13fb7614,"1 chicken breast (4 oz), 2 cups of cauliflower",,,Yes,,,,,,,,1,4,38,234,,,0,
615c89386d695dff13fb6815,"1 cup of tofu, 1/2 of a banana",,,Yes,Yes,,Yes,Yes,Yes,,,1,17,22,242,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6f05,"1 portion of ground beef (~3 oz), 1 plum",,,Yes,,,,Yes,,,,1,8,16,246,,,0,
615c89396d695dff13fb703b,"4 oz chicken breast with BBQ sauce (3 tsp), 2 cups of roasted veggies",,,Yes,,,,,,,,1,15,35,249,,,0,
615c89396d695dff13fb69a9,"1/2 cup of tofu, 1 slice of buttered toast, 1 cup of mixed vegetables",,,Yes,Yes,,,,Yes,,,1,26,15,250,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb7031,"4 oz chicken breast with BBQ sauce (3 tsp), 1 nectarine",,,Yes,,,,,,,,1,16,35,256,,,0,
615c89396d695dff13fb7032,"4 oz chicken breast with BBQ sauce (3 tsp), 1 orange",,,Yes,,,,,,,,1,17,35,258,,,0,
615c89386d695dff13fb681b,"1 cup of tofu, 20 grapes",,,Yes,Yes,,Yes,Yes,Yes,,,1,21,22,258,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb7571,"1 cup of lasagna with 1/2 cup of meat sauce, 1 piece of fruit (banana, apple, pear)",,,Yes,,,,,,,,1,44,10,261,,,0,
615c89396d695dff13fb75a9,"Bowtie pasta with meat sauce (6 oz portion), 2 cups of broccoli or green beans",,,Yes,,,,Yes,,,,1,46,15,262,,,0,
615c89396d695dff13fb703e,"4 oz chicken breast with BBQ sauce (3 tsp), 20 grapes",,,Yes,,,,,,,,1,20,35,265,,,0,
615c89396d695dff13fb69d9,"2 cans of tuna fish (3 oz. each), 1 cup of asparagus with butter (1 tbsp)",,,Yes,,,,,,,,1,2,36,269,,,0,Pescatarian
615c89396d695dff13fb6f09,"1 portion of ground beef (~3 oz), 2 cups of mixed veggies",,,Yes,,,,Yes,,,,1,13,16,269,,,0,
615c89396d695dff13fb6d1a,"Shrimp with butter (3 oz of shrimp, 1 tbsp of butter), 1 peach or plum",,,Yes,,,,,,,,1,14,24,273,,,0,Pescatarian
615c89396d695dff13fb6ee6,"1 portion of cooked ground turkey (~4 oz), 1 baked potato",,,Yes,Yes,,,Yes,,,,1,34,19,273,,,0,
615c89396d695dff13fb6f3b,"1 roasted chicken thigh (~4 oz) without skin, 1 peach",,,Yes,,,,Yes,,,,1,9,30,274,,,0,
615c89396d695dff13fb733e,"Lean steak (~4 oz), 1 cup of asparagus with butter (1 tbsp)",,,Yes,,,,,,,,1,2,29,275,,,0,
615c89386d695dff13fb6832,"1 cup of whole-wheat spaghetti with 1/2 cup of tomato sauce, 7 strawberries",,,Yes,,,Yes,Yes,Yes,,,1,54,10,275,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6f00,"1 portion of ground beef (~3 oz), 1 nectarine",,,Yes,,,,Yes,,,,1,14,16,276,,,0,
615c89396d695dff13fb6f01,"1 portion of ground beef (~3 oz), 1 orange",,,Yes,,,,Yes,,,,1,15,16,278,,,0,
615c89396d695dff13fb6997,"1/2 cup of pasta with 1/4 cup of tomato sauce, 1 cup of carrots with hummus (5 tbsp)",,,Yes,,,Yes,Yes,Yes,,,1,43,11,278,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6e50,"2 slices of ham or turkey, 2 cups of broccoli or green beans, 1 piece of fruit (banana, apple, pear)",,,Yes,,,,Yes,,,,1,48,15,278,,,0,
615c89386d695dff13fb6824,"1 cup of whole wheat spaghetti with 1 cup of tomato sauce, 1 cup of roasted carrots",,,Yes,,,,Yes,Yes,,,1,56,10,283,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb6807,"1 cup of tofu, 1 apple",,,Yes,Yes,,Yes,Yes,Yes,,,1,28,22,284,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6f49,"1 serving of pork chop (3 oz), 1 cup of asparagus with butter (1 tbsp)",,,Yes,,,,,,,,1,2,22,287,,,0,
615c89396d695dff13fb6eec,"1 portion of cooked ground turkey (~4 oz), 1 cup of mixed veggies with butter",,,Yes,,,,,,,,1,0,16,288,,,0,
615c89396d695dff13fb6f81,"1 turkey burger (3 oz.) with a bun, 2 cups of broccoli or green beans",,,Yes,,,,Yes,,,,1,21,28,288,,,0,
615c89396d695dff13fb7023,"4 oz chicken breast with BBQ sauce (3 tsp), 1 apple",,,Yes,,,,,,,,1,27,35,291,,,0,
615c89396d695dff13fb7625,"1 chicken breast (6 oz), 1 cup of celery",,,Yes,,,,,,,,1,1,52,292,,,0,
615c89396d695dff13fb7033,"4 oz chicken breast with BBQ sauce (3 tsp), 1 pear",,,Yes,,,,,,,,1,28,35,292,,,0,
615c89396d695dff13fb6edb,"1 pork chop (3 oz), 1 egg, 1 orange",,,Yes,,,,,,,,1,16,25,294,,,0,
615c89396d695dff13fb6ee8,"1 portion of cooked ground turkey (~4 oz), 1 cup of 2% milk, 1 cup of mixed vegetables",,,Yes,,,,,,,,1,21,26,295,,,0,
615c89396d695dff13fb6f39,"1 roasted chicken thigh (~4 oz) without skin, 1 nectarine",,,Yes,,,,Yes,,,,1,14,30,296,,,0,
615c89396d695dff13fb756d,"1 cup of lasagna with 1 cup of meat sauce, 1 apple",,,Yes,,,,,,,,1,53,10,296,,,0,
615c89396d695dff13fb704f,"4 oz of lean pork, 1/2 of a small avocado",,,Yes,,,,,,,,1,9,24,301,,,0,
615c89396d695dff13fb69e6,"2 cans of tuna fish (3 oz. each), 1/2 of a small avocado",,,Yes,Yes,,,,,,,1,9,34,301,,,0,Pescatarian
615c89396d695dff13fb7542,"Skirt steak (3 oz), sesame seeds (1 tbsp), 1 orange",,,Yes,,,,,,,,1,17,25,301,,,0,
615c89396d695dff13fb7026,"4 oz chicken breast with BBQ sauce (3 tsp), 1 banana",,,Yes,,,,,,,,1,29,35,301,,,0,
615c89396d695dff13fb71c7,"Char-grilled teriyaki chicken breast (4 oz.), 2 cups of broccoli or green beans",,,Yes,,,,,,,,1,26,40,302,,,0,
615c89396d695dff13fb69da,"2 cans of tuna fish (3 oz. each), 1 cup of corn",,,Yes,Yes,,,,,,,1,39,37,302,,,0,Pescatarian
615c89396d695dff13fb712c,"6 oz chicken breast, 7 strawberries",,,Yes,,,,Yes,,,,1,6,52,303,,,0,
615c89396d695dff13fb718a,"6 oz pork tenderloin, 2 cups of broccoli",,,Yes,,,,Yes,,,,1,12,48,304,,,0,
615c89396d695dff13fb6b6f,"6 oz filet of salmon, 1 cup of asparagus",,,Yes,,,,,,,,1,2,51,305,,,0,Pescatarian
615c89396d695dff13fb7554,Stir-fried beef and veggies (1 regular-size meal portion),,,Yes,,,,Yes,,,,1,12,27,305,,,0,
615c89396d695dff13fb7342,"Lean steak (~4 oz), 1/2 of a small avocado",,,Yes,,,,,,,,1,9,27,307,,,0,
615c89396d695dff13fb7634,"1 chicken breast (6 oz), 2 cups of celery",,,Yes,,,,,,,,1,2,53,308,,,0,
615c89396d695dff13fb6edc,"1 pork chop (3 oz), 1 hard-boiled egg, 1 orange",,,Yes,Yes,,,,,,,1,16,25,308,,,0,
615c89386d695dff13fb682e,"1 cup of whole-wheat spaghetti with 1/2 cup of tomato sauce, 2 cups of broccoli",,,Yes,,,Yes,Yes,Yes,,,1,60,13,308,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb7142,"6 oz of lean pork, 1 banana",,,Yes,,,,Yes,,,,1,27,37,309,,,0,
615c89396d695dff13fb762b,"1 chicken breast (6 oz), 1 peach or plum",,,Yes,Yes,,,,,,,1,9,52,310,,,0,
615c89396d695dff13fb6f04,"1 portion of ground beef (~3 oz), 1 pear",,,Yes,,,,Yes,,,,1,26,16,312,,,0,
615c89396d695dff13fb7604,"1 chicken breast (4 oz), 1 cup of asparagus with butter (1 tbsp)",,,Yes,,,,,,,,1,2,38,313,,,0,
615c89396d695dff13fb7194,"6 oz pork tenderloin, 20 grapes",,,Yes,,,,Yes,,,,1,18,45,313,,,0,
615c89396d695dff13fb75f6,"1 chicken breast (4 oz.), 1 cup of baby carrots, 1 cup of white rice",,,Yes,,,,Yes,,,,1,30,37,314,,,0,
615c89396d695dff13fb7028,"4 oz chicken breast with BBQ sauce (3 tsp), 1 cup of apple juice",,,Yes,,,,,,,,1,32,34,314,,,0,
615c89396d695dff13fb69e2,"2 cans of tuna fish (3 oz. each), 1 stick of natural mozzarella string cheese, 1 piece of fruit (banana, apple, pear)",,,Yes,Yes,,,,,,,1,26,40,315,,,0,Pescatarian
615c89396d695dff13fb6b73,"6 oz filet of salmon, 1 cup of kale",,,Yes,,,,,,,,1,8,50,316,,,0,Pescatarian
615c89386d695dff13fb6831,"1 cup of whole-wheat spaghetti with 1/2 cup of tomato sauce, 20 grapes",,,Yes,,,Yes,Yes,Yes,,,1,66,10,317,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6f4a,"1 serving of pork chop (3 oz), 1/2 of a small avocado",,,Yes,,,,,,,,1,9,20,319,,,0,
615c89396d695dff13fb6ecf,"1 pastrami sandwich (2 slices of rye bread, 3 slices of pastrami, 1 slice of swiss cheese, 2 tbsp of mustard), banana",,,Yes,Yes,,,,,,,1,53,17,322,,,0,
615c89396d695dff13fb7535,"Skirt steak (3 oz), 1 egg, 1 orange",,,Yes,,,,,,,,1,16,29,323,,,0,
615c89396d695dff13fb7168,"6 oz pork chop, 1 cup of bok choy",,,Yes,,,,,,,,1,1,37,325,,,0,
615c89396d695dff13fb7633,"1 chicken breast (6 oz), 2 cups of cauliflower",,,Yes,,,,,,,,1,4,55,326,,,0,
615c89396d695dff13fb7621,"1 chicken breast (6 oz), ~1 tbsp of sesame seeds",,,Yes,,,,,,,,1,2,53,328,,,0,
615c89396d695dff13fb7534,"Skirt steak (3 oz), 1 cup of plain Greek yogurt, 1 orange",,,Yes,,,,,,,,1,23,35,329,,,0,
615c89396d695dff13fb7631,"1 chicken breast (6 oz), 14 strawberries",,,Yes,,,,,,,,1,12,53,330,,,0,
615c89386d695dff13fb67c5,"1 cup of rigatoni with 1 tbsp of olive oil, 1 piece of fruit (banana, apple, pear)",,,Yes,,,,Yes,Yes,,,1,69,9,330,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb733c,"Lean steak (~4 oz) with avocado oil (1 tbsp), 1 orange",,,Yes,Yes,,,,,,,1,15,26,332,,,0,
615c89396d695dff13fb7190,"6 oz pork tenderloin, 2 cups of green beans",,,Yes,,,,Yes,,,,1,20,48,332,,,0,
615c89386d695dff13fb6759,"1 cup of penne with 1/2 cup of tomato sauce, 7 strawberries",,,Yes,,,Yes,Yes,Yes,,,1,53,9,332,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb67d0,"1 cup of rigatoni with 1/2 cup of tomato sauce, 7 strawberries",,,Yes,,,Yes,Yes,Yes,,,1,53,9,332,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb67fe,"1 cup of spaghetti with 1/2 cup of tomato sauce, 7 strawberries",,,Yes,,,Yes,Yes,Yes,,,1,53,9,332,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb718f,"6 oz pork tenderloin, 2 cups of frozen mixed veggies",,,Yes,,,,Yes,,,,1,20,48,334,,,0,
615c89396d695dff13fb716e,"6 oz pork chop, 1/2 cup of kale",,,Yes,,,,,,,,1,4,37,335,,,0,
615c89396d695dff13fb6fa6,"1/4 lb hamburger (no bun), 1 apple",,,Yes,,,,Yes,,,,1,25,22,335,,,0,
615c89386d695dff13fb66fd,1 cup of cheese ravioli with 1/2 cup of tomato sauce,,,Yes,,,,,Yes,,,1,38,14,335,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb67c8,"1 cup of rigatoni with 1/2 cup of tomato sauce, 1 cup of broccoli",,,Yes,,,Yes,Yes,Yes,,,1,53,10,335,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb711e,"6 oz chicken breast, 2 cups of broccoli",,,Yes,,,,Yes,,,,1,12,55,336,,,0,
615c89396d695dff13fb6d3a,"Tilapia (4 oz), 1 sweet potato with whipped butter (1 tbsp), 1 cup of roasted carrots",,,Yes,,Yes,,,,,,1,36,24,336,,,0,Pescatarian
615c89386d695dff13fb6830,"1 cup of whole-wheat spaghetti with 1/2 cup of tomato sauce, 2 cups of green beans",,,Yes,,,Yes,Yes,Yes,,,1,68,13,336,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb7668,"1 chicken thigh, 1/2 cup of kale",,,Yes,,,,,,,,1,4,33,337,,,0,
615c89396d695dff13fb6b8f,"6 oz salmon filet, 2 cups of broccoli",,,Yes,,,,Yes,,,,1,12,52,338,,,0,Pescatarian
615c89396d695dff13fb7118,"6 oz chicken breast, 1 orange",,,Yes,,,,Yes,,,,1,15,52,338,,,0,
615c89386d695dff13fb682f,"1 cup of whole-wheat spaghetti with 1/2 cup of tomato sauce, 2 cups of frozen mixed veggies",,,Yes,,,Yes,Yes,Yes,,,1,68,13,338,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb717e,"6 oz pork tenderloin, 1 apple",,,Yes,,,,Yes,,,,1,25,45,339,,,0,
615c89396d695dff13fb6f30,"1 roasted chicken thigh (~4 oz) without skin, 1 banana",,,Yes,,,,Yes,,,,1,27,30,341,,,0,
615c89386d695dff13fb6790,"1 cup of plain lasagna with meat sauce (1/2 cup) , 1 cup of carrots with hummus (5 tbsp)",,,Yes,,,,,,,,1,41,16,341,,,0,Pescatarian
615c89386d695dff13fb6814,"1 cup of tofu, 1/2 cup of brown rice, 1 cup of mixed vegetables",,,Yes,,,Yes,,Yes,,,1,35,25,342,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6bb7,"Baked Ziti with Marinara Sauce (1 cup), 2 cups of broccoli or green beans",,,Yes,,,,Yes,Yes,,,1,56,15,342,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb682b,"1 cup of whole-wheat spaghetti with 1/2 cup of tomato sauce, 1 apple",,,Yes,,,Yes,Yes,Yes,,,1,73,10,343,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb672f,"1 cup of macaroni with oil, 1 orange",,,Yes,,,Yes,Yes,Yes,,,1,68,15,344,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb7001,"3 oz of ground beef (80% lean), 1 cup of asparagus with butter (1 tbsp)",,,Yes,,,,,,,,1,2,19,345,,,0,
615c89396d695dff13fb7677,"1 chicken thigh, 7 strawberries",,,Yes,,,,,,,,1,6,33,345,,,0,
615c89396d695dff13fb714f,"6 oz of lean pork, 1 egg, 1 orange",,,Yes,,,,,,,,1,16,40,346,,,0,
615c89386d695dff13fb6808,"1 cup of tofu, 1 apple with peanut butter (2 tsp)",,,Yes,Yes,,Yes,Yes,Yes,,,1,31,24,348,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb69ed,"2 cans of tuna fish (3 oz. each), 3 tbsp of chia seeds, 1 peach or plum",,,Yes,,,,,,,,1,24,39,349,,,0,Pescatarian
615c89396d695dff13fb717f,"6 oz pork tenderloin, 1 banana",,,Yes,,,,Yes,,,,1,27,45,349,,,0,
615c89386d695dff13fb67ee,"1 cup of spaghetti with 1/2 cup of tomato sauce, 1 cup of green beans",,,Yes,,,,Yes,Yes,,,1,77,10,349,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb766f,"1 chicken thigh, 2 cups of celery",,,Yes,,,,,,,,1,2,34,350,,,0,
615c89396d695dff13fb7051,"4 oz of lean pork, 2 eggs, 1 orange",,,Yes,,,,,,,,1,17,35,350,,,0,
615c89386d695dff13fb67c9,"1 cup of rigatoni with 1/2 cup of tomato sauce, 1 cup of frozen mixed veggies",,,Yes,,,Yes,Yes,Yes,,,1,77,10,350,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb67ed,"1 cup of spaghetti with 1/2 cup of tomato sauce, 1 cup of frozen mixed veggies",,,Yes,,,Yes,Yes,Yes,,,1,77,10,350,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb67cb,"1 cup of rigatoni with 1/2 cup of tomato sauce, 1/2 of an apple",,,Yes,Yes,,Yes,Yes,Yes,,,1,60,9,352,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb7570,"1 cup of lasagna with 1 cup of meat sauce, 2 cups of broccoli or green beans, 1 piece of fruit (banana, apple, pear)",,,Yes,,,,,,,,1,65,15,353,,,0,
615c89386d695dff13fb682c,"1 cup of whole-wheat spaghetti with 1/2 cup of tomato sauce, 1 banana",,,Yes,,,Yes,Yes,Yes,,,1,75,10,353,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb7024,"4 oz chicken breast with BBQ sauce (3 tsp), 1 apple with peanut butter (2 tsp)",,,Yes,,,,,,,,1,30,37,355,,,0,
615c89396d695dff13fb75fe,"1 chicken breast (4 oz.), 1 cup of white rice, 1 cup of green peas",,,Yes,,,,Yes,,,,1,35,40,355,,,0,
