athlete_id,name,age,gender,sport_league,sport_type,height_cm,weight_kg,body_fat_percentage,bmr_calories,activity_level,training_experience_years,competition_level,user_scenario,goals,adherence_rate,created_date
ATH000740,Boxing Amateur Athlete 740,38,F,Boxing,Power,160,59,15.8,1338.0,Very High,6,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000741,Tennis Fitness Enthusiast 741,32,M,Tennis,Power,173,82,6.8,1844.0,High,3,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000742,NBA Professional 742,18,M,NBA,Team Sport,207,99,7.9,2342.0,Very High,10,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000743,NFL Weight Gain 743,22,F,NFL,Team Sport,184,99,13.9,1839.0,Moderate,5,Recreational,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000744,Cycling Amateur Athlete 744,33,F,Cycling,Endurance,161,51,16.8,1286.0,Very High,5,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000745,NFL Amateur Athlete 745,21,F,NFL,Team Sport,184,73,23.8,1595.0,Very High,6,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000746,Tennis Amateur Athlete 746,22,M,Tennis,Power,189,79,10.7,1950.0,High,9,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000747,NFL Fitness Enthusiast 747,28,M,NFL,Team Sport,177,139,11.8,2674.0,High,4,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000748,Cricket Casual User 748,38,M,Cricket,Skill,179,90,11.9,1943.0,Moderate,2,Club,casual_user,"[""general_health""]",0.45,2022-01-01
ATH000749,NBA Fitness Enthusiast 749,19,M,NBA,Team Sport,188,87,13.1,2075.0,Moderate,4,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000750,Cricket Fitness Enthusiast 750,32,M,Cricket,Skill,188,82,14.0,1919.0,Moderate,5,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000751,NBA Weight Loss 751,19,F,NBA,Team Sport,191,126,28.4,2125.0,Moderate,2,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000752,Tennis Fitness Enthusiast 752,33,F,Tennis,Power,158,49,15.7,1262.0,High,4,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000753,Cycling Amateur Athlete 753,38,F,Cycling,Endurance,167,51,13.1,1274.0,Very High,8,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000754,NFL Amateur Athlete 754,35,F,NFL,Team Sport,167,107,18.6,1824.0,Very High,10,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000755,NBA Weight Loss 755,25,F,NBA,Team Sport,195,89,26.4,1750.0,Moderate,3,Recreational,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000756,Tennis Professional 756,25,F,Tennis,Power,168,72,20.6,1538.0,Very High,12,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000757,Cricket Weight Loss 757,26,M,Cricket,Skill,176,97,26.9,2105.0,High,2,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000758,Soccer Fitness Enthusiast 758,22,M,Soccer,Endurance,170,75,11.8,1800.0,Moderate,6,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000759,Cricket Weight Loss 759,19,F,Cricket,Skill,169,80,31.3,1644.0,Moderate,3,Recreational,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000760,NBA Weight Loss 760,25,M,NBA,Team Sport,188,132,21.8,2653.0,High,5,Recreational,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000761,NBA Elite Athlete 761,32,M,NBA,Team Sport,205,121,13.8,2540.0,Very High,18,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000762,Cricket Elite Athlete 762,25,M,Cricket,Skill,187,68,13.2,1768.0,Very High,12,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000763,Soccer Fitness Enthusiast 763,28,F,Soccer,Endurance,170,64,14.9,1451.0,Moderate,2,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000764,Cricket Professional 764,19,F,Cricket,Skill,170,76,19.1,1608.0,Very High,17,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000765,Soccer Weight Loss 765,36,M,Soccer,Endurance,170,85,24.2,1843.0,High,4,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000766,Cricket Amateur Athlete 766,33,F,Cricket,Skill,158,64,16.7,1405.0,High,3,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000767,Cycling Professional 767,38,M,Cycling,Endurance,182,75,8.7,1752.0,Very High,13,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000768,NBA Weight Loss 768,22,M,NBA,Team Sport,201,132,20.9,2739.0,Moderate,6,Recreational,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000769,Soccer Elite Athlete 769,34,M,Soccer,Endurance,165,67,8.8,1584.0,Very High,9,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000770,Boxing Amateur Athlete 770,40,F,Boxing,Power,166,67,13.5,1416.0,High,9,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000771,Swimming Professional 771,19,F,Swimming,Endurance,156,56,13.4,1390.0,Very High,12,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000772,NBA Elite Athlete 772,26,F,NBA,Team Sport,187,100,13.5,1836.0,Very High,13,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000773,Swimming Amateur Athlete 773,25,F,Swimming,Endurance,183,54,15.2,1393.0,High,8,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000774,Boxing Elite Athlete 774,23,F,Boxing,Power,162,64,14.9,1459.0,Very High,15,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000775,Boxing Fitness Enthusiast 775,36,M,Boxing,Power,167,56,7.6,1429.0,Moderate,1,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000776,Tennis Casual User 776,35,F,Tennis,Power,179,66,14.7,1454.0,Moderate,6,Recreational,casual_user,"[""general_health""]",0.45,2022-01-01
ATH000777,Cricket Elite Athlete 777,26,M,Cricket,Skill,173,80,9.6,1857.0,Very High,14,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000778,Cycling Professional 778,23,M,Cycling,Endurance,183,71,5.9,1803.0,Very High,13,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000779,Boxing Fitness Enthusiast 779,30,M,Boxing,Power,184,70,11.5,1747.0,Moderate,3,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000780,NFL Casual User 780,20,F,NFL,Team Sport,167,136,18.1,2171.0,High,1,Club,casual_user,"[""general_health""]",0.45,2022-01-01
ATH000781,NFL Amateur Athlete 781,22,F,NFL,Team Sport,180,119,16.0,2023.0,High,10,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000782,Cricket Fitness Enthusiast 782,27,M,Cricket,Skill,173,77,13.2,1809.0,Moderate,5,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000783,NFL Amateur Athlete 783,33,F,NFL,Team Sport,179,124,17.4,2018.0,High,5,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000784,NBA Fitness Enthusiast 784,32,F,NBA,Team Sport,171,100,18.6,1778.0,High,2,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000785,Tennis Elite Athlete 785,21,F,Tennis,Power,176,62,18.9,1475.0,Very High,9,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000786,Swimming Fitness Enthusiast 786,18,F,Swimming,Endurance,177,59,13.8,1463.0,Moderate,3,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000787,Cycling Weight Gain 787,39,F,Cycling,Endurance,159,50,8.2,1245.0,High,5,Recreational,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000788,NFL Fitness Enthusiast 788,28,M,NFL,Team Sport,205,130,12.2,2691.0,High,6,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000789,Swimming Amateur Athlete 789,28,F,Swimming,Endurance,161,65,12.4,1444.0,High,5,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000790,NBA Weight Loss 790,36,F,NBA,Team Sport,168,92,27.8,1677.0,High,6,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000791,Soccer Amateur Athlete 791,20,F,Soccer,Endurance,154,70,13.7,1516.0,Very High,6,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000792,Tennis Elite Athlete 792,34,F,Tennis,Power,152,60,14.6,1351.0,Very High,13,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000793,Soccer Amateur Athlete 793,37,F,Soccer,Endurance,157,52,16.9,1270.0,High,10,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000794,NBA Amateur Athlete 794,24,F,NBA,Team Sport,168,91,20.0,1724.0,High,10,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000795,Soccer Weight Loss 795,20,M,Soccer,Endurance,179,88,22.7,2037.0,High,3,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000796,Cricket Amateur Athlete 796,27,F,Cricket,Skill,161,69,14.0,1487.0,Very High,4,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000797,Cycling Fitness Enthusiast 797,20,F,Cycling,Endurance,159,65,14.3,1477.0,High,4,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000798,NBA Weight Gain 798,25,F,NBA,Team Sport,178,86,11.1,1690.0,High,3,Recreational,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000799,Boxing Elite Athlete 799,32,F,Boxing,Power,165,52,12.8,1308.0,Very High,8,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000800,NFL Fitness Enthusiast 800,24,M,NFL,Team Sport,209,103,11.6,2366.0,High,3,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000801,Cycling Amateur Athlete 801,27,F,Cycling,Endurance,161,56,12.9,1362.0,High,10,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000802,Tennis Fitness Enthusiast 802,19,F,Tennis,Power,152,72,15.8,1536.0,High,4,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000803,Boxing Professional 803,29,F,Boxing,Power,171,56,13.8,1371.0,Very High,10,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000804,Swimming Amateur Athlete 804,39,M,Swimming,Endurance,193,75,10.9,1800.0,High,8,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000805,Cricket Amateur Athlete 805,37,F,Cricket,Skill,160,56,21.8,1314.0,Very High,3,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000806,Tennis Fitness Enthusiast 806,38,F,Tennis,Power,169,69,15.6,1450.0,High,1,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000807,Boxing Fitness Enthusiast 807,35,M,Boxing,Power,185,56,9.8,1526.0,High,2,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000808,NFL Amateur Athlete 808,19,M,NFL,Team Sport,207,99,8.9,2335.0,High,10,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000809,Cricket Professional 809,39,F,Cricket,Skill,162,74,18.5,1480.0,Very High,12,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000810,Tennis Amateur Athlete 810,29,M,Tennis,Power,181,83,13.1,1918.0,Very High,4,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000811,Cricket Fitness Enthusiast 811,29,F,Cricket,Skill,164,60,18.0,1397.0,Moderate,6,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000812,Soccer Amateur Athlete 812,29,F,Soccer,Endurance,168,60,16.4,1404.0,Very High,6,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000813,Cricket Professional 813,32,M,Cricket,Skill,176,68,8.8,1666.0,Very High,16,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000814,Boxing Fitness Enthusiast 814,27,F,Boxing,Power,151,62,12.3,1401.0,High,4,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000815,Cycling Elite Athlete 815,26,F,Cycling,Endurance,167,53,14.3,1349.0,Very High,14,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000816,NFL Weight Gain 816,35,F,NFL,Team Sport,170,96,19.8,1724.0,Moderate,2,Club,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000817,Swimming Professional 817,40,M,Swimming,Endurance,188,74,11.0,1755.0,Very High,15,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000818,Swimming Amateur Athlete 818,26,F,Swimming,Endurance,156,68,19.1,1472.0,High,3,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000819,Swimming Weight Loss 819,34,F,Swimming,Endurance,165,74,23.4,1509.0,High,1,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000820,Swimming Fitness Enthusiast 820,33,M,Swimming,Endurance,187,65,9.7,1673.0,High,6,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000821,Boxing Weight Loss 821,21,F,Boxing,Power,165,66,25.9,1493.0,Moderate,1,Recreational,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000822,Soccer Casual User 822,22,F,Soccer,Endurance,159,53,15.1,1353.0,High,5,Club,casual_user,"[""general_health""]",0.45,2022-01-01
ATH000823,Cricket Elite Athlete 823,40,M,Cricket,Skill,190,82,8.5,1875.0,Very High,15,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000824,Tennis Elite Athlete 824,34,F,Tennis,Power,151,58,13.7,1330.0,Very High,10,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000825,NFL Professional 825,33,F,NFL,Team Sport,180,90,17.2,1694.0,Very High,10,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000826,Soccer Elite Athlete 826,40,F,Soccer,Endurance,152,56,13.2,1285.0,Very High,9,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000827,NFL Weight Loss 827,29,F,NFL,Team Sport,184,121,29.9,2017.0,Moderate,2,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000828,Tennis Professional 828,40,F,Tennis,Power,171,69,19.5,1444.0,Very High,11,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000829,Soccer Professional 829,20,F,Soccer,Endurance,159,64,16.3,1468.0,Very High,12,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000830,Soccer Elite Athlete 830,23,M,Soccer,Endurance,173,80,11.8,1877.0,Very High,12,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000831,NBA Fitness Enthusiast 831,27,M,NBA,Team Sport,181,83,13.7,1931.0,Moderate,5,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000832,Cricket Amateur Athlete 832,39,M,Cricket,Skill,188,67,12.5,1665.0,Very High,4,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000833,Soccer Amateur Athlete 833,22,M,Soccer,Endurance,179,60,11.3,1639.0,High,8,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000834,NBA Professional 834,34,M,NBA,Team Sport,206,86,8.5,2050.0,Very High,8,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000835,Swimming Professional 835,35,M,Swimming,Endurance,185,64,6.5,1636.0,Very High,10,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000836,Swimming Professional 836,19,F,Swimming,Endurance,163,74,13.0,1575.0,Very High,15,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000837,Tennis Weight Loss 837,23,M,Tennis,Power,171,76,19.5,1812.0,High,5,Recreational,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000838,NFL Fitness Enthusiast 838,22,M,NFL,Team Sport,194,133,10.3,2717.0,High,3,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000839,Tennis Elite Athlete 839,30,F,Tennis,Power,169,65,13.3,1449.0,Very High,17,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000840,Boxing Weight Loss 840,27,M,Boxing,Power,176,74,19.6,1782.0,Moderate,3,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000841,Cycling Weight Gain 841,35,F,Cycling,Endurance,169,56,6.4,1340.0,Moderate,6,Recreational,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000842,NBA Elite Athlete 842,36,M,NBA,Team Sport,218,114,10.2,2482.0,Very High,13,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000843,Swimming Weight Loss 843,32,F,Swimming,Endurance,178,88,29.0,1676.0,Moderate,5,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000844,Tennis Amateur Athlete 844,20,M,Tennis,Power,192,55,8.3,1648.0,Very High,9,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000845,Swimming Professional 845,26,F,Swimming,Endurance,177,56,13.7,1396.0,Very High,16,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000846,Tennis Fitness Enthusiast 846,32,M,Tennis,Power,176,65,7.7,1625.0,Moderate,1,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000847,NFL Professional 847,38,F,NFL,Team Sport,179,121,16.8,1966.0,Very High,18,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000848,Tennis Amateur Athlete 848,32,M,Tennis,Power,186,65,13.5,1675.0,High,10,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000849,Soccer Weight Gain 849,32,F,Soccer,Endurance,161,47,12.4,1253.0,Moderate,3,Recreational,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000850,NFL Amateur Athlete 850,21,M,NFL,Team Sport,184,157,13.8,3004.0,High,7,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000851,NBA Weight Gain 851,25,F,NBA,Team Sport,190,88,14.8,1731.0,Moderate,2,Club,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000852,Soccer Fitness Enthusiast 852,27,M,Soccer,Endurance,184,85,7.7,1974.0,High,4,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000853,Boxing Fitness Enthusiast 853,28,F,Boxing,Power,164,60,16.4,1401.0,Moderate,6,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000854,Soccer Elite Athlete 854,35,F,Soccer,Endurance,161,66,14.2,1420.0,Very High,17,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000855,Swimming Amateur Athlete 855,26,M,Swimming,Endurance,194,89,11.4,2085.0,Very High,10,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000856,Cycling Amateur Athlete 856,28,M,Cycling,Endurance,177,74,9.2,1781.0,High,7,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000857,Cycling Amateur Athlete 857,32,M,Cycling,Endurance,178,61,7.6,1580.0,Very High,4,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000858,Boxing Elite Athlete 858,40,M,Boxing,Power,172,76,11.6,1702.0,Very High,15,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000859,Cycling Professional 859,26,F,Cycling,Endurance,159,56,10.8,1363.0,Very High,12,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000860,Soccer Professional 860,25,F,Soccer,Endurance,164,65,15.5,1463.0,Very High,8,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000861,Swimming Elite Athlete 861,38,F,Swimming,Endurance,161,67,11.7,1416.0,Very High,18,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000862,Cricket Elite Athlete 862,40,M,Cricket,Skill,175,89,15.7,1896.0,Very High,16,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000863,Boxing Amateur Athlete 863,21,M,Boxing,Power,176,84,6.4,1960.0,Very High,7,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000864,Swimming Weight Gain 864,26,F,Swimming,Endurance,168,54,14.7,1361.0,Moderate,5,Club,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000865,Cricket Fitness Enthusiast 865,26,M,Cricket,Skill,179,85,8.1,1955.0,Moderate,6,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000866,Cycling Amateur Athlete 866,30,F,Cycling,Endurance,161,62,14.9,1406.0,Very High,3,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000867,Soccer Weight Loss 867,33,M,Soccer,Endurance,173,86,25.7,1892.0,High,5,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000868,Soccer Amateur Athlete 868,20,M,Soccer,Endurance,167,81,10.4,1881.0,Very High,5,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000869,NBA Amateur Athlete 869,35,F,NBA,Team Sport,194,74,15.3,1558.0,Very High,4,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000870,Cycling Fitness Enthusiast 870,33,F,Cycling,Endurance,161,56,11.2,1334.0,High,6,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000871,Swimming Weight Gain 871,19,M,Swimming,Endurance,193,61,5.7,1743.0,Moderate,4,Club,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000872,NBA Fitness Enthusiast 872,28,M,NBA,Team Sport,196,102,9.6,2261.0,High,1,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000873,Soccer Weight Gain 873,35,M,Soccer,Endurance,180,70,5.5,1693.0,High,5,Recreational,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000874,NFL Weight Loss 874,23,F,NFL,Team Sport,172,141,36.4,2214.0,Moderate,3,Recreational,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000875,Cricket Professional 875,39,F,Cricket,Skill,161,65,20.9,1392.0,Very High,12,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000876,Cricket Weight Loss 876,21,F,Cricket,Skill,157,76,33.7,1574.0,Moderate,4,Recreational,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000877,NFL Fitness Enthusiast 877,27,F,NFL,Team Sport,169,74,17.2,1549.0,Moderate,4,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000878,Cycling Fitness Enthusiast 878,27,M,Cycling,Endurance,182,71,8.4,1771.0,High,1,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000879,Cycling Amateur Athlete 879,37,F,Cycling,Endurance,168,64,14.4,1405.0,Very High,6,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000880,NFL Amateur Athlete 880,34,F,NFL,Team Sport,183,103,18.5,1820.0,Very High,10,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000881,NFL Fitness Enthusiast 881,19,M,NFL,Team Sport,176,130,9.5,2606.0,Moderate,1,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000882,Boxing Amateur Athlete 882,24,F,Boxing,Power,163,68,16.7,1495.0,Very High,7,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000883,Swimming Weight Loss 883,29,M,Swimming,Endurance,170,77,17.7,1780.0,High,1,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000884,Soccer Fitness Enthusiast 884,30,M,Soccer,Endurance,167,70,9.1,1662.0,Moderate,2,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000885,NFL Amateur Athlete 885,22,M,NFL,Team Sport,195,91,10.5,2145.0,Very High,6,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000886,NFL Weight Loss 886,35,F,NFL,Team Sport,170,114,34.6,1896.0,High,1,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
