record_id,athlete_id,date,device_type,daily_steps,active_minutes,calories_burned_device,avg_heart_rate,max_heart_rate,resting_heart_rate,sleep_hours,sleep_quality_score,stress_score,recovery_score,is_training_day,user_scenario
WEAR00002460,ATH000062,2024-10-21,Fitbit,13821,164,1556,145,161,73,7.9,93.8,29,74,True,fitness_enthusiast
WEAR00002461,ATH000062,2024-06-08,Garmin,9868,169,1162,142,159,69,7.8,79.7,33,82,True,fitness_enthusiast
WEAR00002462,ATH000062,2024-08-15,Apple Watch,13467,184,1473,151,160,61,7.9,71.9,33,61,True,fitness_enthusiast
WEAR00002463,ATH000062,2023-09-14,Apple Watch,13587,200,2694,145,153,54,8.8,95.0,56,70,True,fitness_enthusiast
WEAR00002464,ATH000062,2022-07-05,Whoop,9813,242,2814,169,172,47,7.0,75.3,57,79,True,fitness_enthusiast
WEAR00002465,ATH000062,2022-08-12,Garmin,9588,156,1627,138,158,70,7.8,79.3,26,61,True,fitness_enthusiast
WEAR00002466,ATH000062,2023-10-26,Whoop,12779,161,1777,151,160,56,7.7,85.0,20,72,True,fitness_enthusiast
WEAR00002467,ATH000062,2022-06-05,Garmin,12071,161,1447,132,142,72,8.0,82.3,23,84,True,fitness_enthusiast
WEAR00002468,ATH000062,2024-04-25,Apple Watch,11123,173,1528,126,138,69,7.5,85.4,30,60,True,fitness_enthusiast
WEAR00002469,ATH000062,2022-04-28,Fitbit,10674,94,1077,119,138,49,8.8,88.2,55,81,True,fitness_enthusiast
WEAR00002470,ATH000062,2023-04-19,Apple Watch,13577,143,1573,140,161,68,7.2,93.6,37,63,True,fitness_enthusiast
WEAR00002471,ATH000062,2023-08-07,Apple Watch,10702,96,899,130,144,60,8.0,91.0,41,78,True,fitness_enthusiast
WEAR00002472,ATH000062,2023-07-30,Whoop,14031,111,1409,144,162,59,7.2,75.6,42,66,True,fitness_enthusiast
WEAR00002473,ATH000062,2024-05-15,Fitbit,12508,159,1074,118,136,68,8.5,93.3,38,69,True,fitness_enthusiast
WEAR00002474,ATH000062,2022-03-26,Whoop,11464,155,1958,152,162,46,8.8,74.0,32,62,True,fitness_enthusiast
WEAR00002475,ATH000062,2024-05-31,Apple Watch,14219,164,1308,128,142,74,8.2,76.0,53,82,True,fitness_enthusiast
WEAR00002476,ATH000062,2024-11-16,Whoop,10214,166,1506,131,135,58,8.4,71.4,60,71,True,fitness_enthusiast
WEAR00002477,ATH000062,2022-11-16,Whoop,14667,161,1447,143,162,60,8.0,77.7,32,68,True,fitness_enthusiast
WEAR00002478,ATH000062,2023-03-09,Apple Watch,11453,125,817,129,139,63,8.2,90.3,45,62,True,fitness_enthusiast
WEAR00002479,ATH000062,2023-02-28,Whoop,11722,112,1531,146,159,55,8.1,83.2,23,61,True,fitness_enthusiast
WEAR00002480,ATH000062,2023-07-09,Fitbit,11177,219,2526,165,173,46,8.5,76.5,39,62,True,fitness_enthusiast
WEAR00002481,ATH000063,2022-07-13,Whoop,10592,251,2370,152,173,69,8.7,92.0,46,62,True,weight_gain
WEAR00002482,ATH000063,2023-04-23,Whoop,9227,146,1644,154,173,68,8.2,76.7,29,60,True,weight_gain
WEAR00002483,ATH000063,2022-11-27,Apple Watch,8059,112,940,137,155,58,7.3,91.5,25,69,True,weight_gain
WEAR00002484,ATH000063,2023-04-12,Apple Watch,9640,174,1892,152,177,65,9.0,70.6,42,65,True,weight_gain
WEAR00002485,ATH000063,2023-11-04,Fitbit,11767,188,3337,175,194,74,7.3,72.1,60,71,True,weight_gain
WEAR00002486,ATH000063,2024-07-05,Garmin,10746,118,1152,156,171,62,8.0,88.1,31,65,True,weight_gain
WEAR00002487,ATH000063,2023-02-02,Apple Watch,9709,137,1408,153,176,65,8.8,76.2,42,84,True,weight_gain
WEAR00002488,ATH000063,2022-06-29,Apple Watch,14695,214,2219,168,177,55,7.3,78.0,53,84,True,weight_gain
WEAR00002489,ATH000063,2023-02-17,Whoop,8292,106,1057,141,153,49,7.4,90.0,52,64,True,weight_gain
WEAR00002490,ATH000063,2023-05-12,Apple Watch,10320,189,1667,137,158,66,7.8,76.1,55,62,True,weight_gain
WEAR00002491,ATH000063,2022-05-20,Whoop,13914,131,1382,169,174,62,7.9,76.3,54,81,True,weight_gain
WEAR00002492,ATH000063,2023-06-23,Apple Watch,8380,148,1400,131,159,53,7.8,78.2,24,64,True,weight_gain
WEAR00002493,ATH000063,2024-05-17,Garmin,10684,248,3325,189,196,73,7.7,71.3,22,74,True,weight_gain
WEAR00002494,ATH000063,2022-01-04,Whoop,9328,109,1188,157,175,70,7.6,86.2,33,70,True,weight_gain
WEAR00002495,ATH000063,2022-11-08,Whoop,11146,188,1381,147,155,67,8.3,80.3,25,75,True,weight_gain
WEAR00002496,ATH000063,2022-03-04,Whoop,12753,158,1767,166,171,73,9.0,74.7,37,72,True,weight_gain
WEAR00002497,ATH000063,2023-03-13,Fitbit,13633,148,1483,134,156,56,8.1,73.0,28,76,True,weight_gain
WEAR00002498,ATH000063,2024-06-18,Whoop,8158,158,1158,168,179,52,8.1,84.9,28,65,True,weight_gain
WEAR00002499,ATH000063,2023-02-08,Whoop,10596,132,1241,134,153,64,7.4,73.3,56,71,True,weight_gain
WEAR00002500,ATH000063,2022-09-03,Garmin,9178,130,1090,139,158,47,7.4,76.3,37,83,True,weight_gain
WEAR00002501,ATH000063,2023-11-26,Whoop,11885,172,2022,164,180,58,8.1,84.8,51,66,True,weight_gain
WEAR00002502,ATH000063,2023-05-16,Fitbit,14682,218,2870,187,195,70,8.7,80.9,51,74,True,weight_gain
WEAR00002503,ATH000063,2024-10-22,Garmin,8582,227,2078,166,172,65,7.5,83.9,36,77,True,weight_gain
WEAR00002504,ATH000063,2022-05-19,Fitbit,9402,230,2614,156,176,57,7.6,80.7,21,74,True,weight_gain
WEAR00002505,ATH000063,2024-09-12,Whoop,11024,131,1296,159,171,72,8.2,80.1,53,85,True,weight_gain
WEAR00002506,ATH000063,2023-02-16,Garmin,13859,135,923,135,159,71,8.7,94.3,45,65,True,weight_gain
WEAR00002507,ATH000063,2023-10-09,Garmin,10830,162,1328,153,173,46,7.5,85.3,21,65,True,weight_gain
WEAR00002508,ATH000063,2022-03-02,Whoop,10664,198,1326,145,154,60,8.9,89.7,55,64,True,weight_gain
WEAR00002509,ATH000063,2022-07-11,Fitbit,9417,168,1197,131,155,70,8.2,88.4,42,62,True,weight_gain
WEAR00002510,ATH000063,2022-11-19,Fitbit,12607,141,1316,130,160,62,7.1,71.8,46,67,True,weight_gain
WEAR00002511,ATH000063,2022-10-18,Fitbit,11215,221,2970,180,196,64,8.3,82.7,22,71,True,weight_gain
WEAR00002512,ATH000063,2024-02-15,Apple Watch,11819,171,1656,164,173,69,8.5,87.1,26,75,True,weight_gain
WEAR00002513,ATH000063,2023-09-25,Garmin,11510,132,1326,136,157,59,7.8,87.3,36,82,True,weight_gain
WEAR00002514,ATH000063,2022-06-19,Apple Watch,8990,184,1532,164,180,55,7.9,78.0,57,82,True,weight_gain
WEAR00002515,ATH000063,2023-04-21,Apple Watch,13593,140,1367,139,156,63,7.7,75.1,53,66,True,weight_gain
WEAR00002516,ATH000063,2023-09-22,Fitbit,10036,245,2297,161,175,46,8.8,89.1,28,82,True,weight_gain
WEAR00002517,ATH000063,2023-02-11,Fitbit,10765,157,2171,159,174,56,7.9,82.5,44,68,True,weight_gain
WEAR00002518,ATH000063,2023-12-27,Garmin,12076,146,1394,148,152,72,8.0,81.6,51,63,True,weight_gain
WEAR00002519,ATH000063,2024-11-11,Apple Watch,8225,141,1754,164,176,52,8.8,78.6,55,85,True,weight_gain
WEAR00002520,ATH000063,2024-03-25,Fitbit,12815,150,1527,158,174,65,7.9,80.8,50,67,True,weight_gain
WEAR00002521,ATH000064,2022-04-22,Garmin,13020,245,2477,149,160,62,8.0,74.4,55,66,True,elite_athlete
WEAR00002522,ATH000064,2023-12-03,Fitbit,13638,117,1186,138,145,63,7.1,91.6,38,75,True,elite_athlete
WEAR00002523,ATH000064,2022-03-08,Whoop,9539,222,2751,140,166,69,7.1,92.1,56,83,True,elite_athlete
WEAR00002524,ATH000064,2023-09-08,Fitbit,14816,191,2392,148,157,75,8.0,70.4,25,78,True,elite_athlete
WEAR00002525,ATH000064,2023-05-20,Fitbit,10775,229,3126,171,177,72,8.7,92.6,28,62,True,elite_athlete
WEAR00002526,ATH000064,2023-04-26,Garmin,9881,275,4671,161,178,55,8.6,89.4,34,67,True,elite_athlete
WEAR00002527,ATH000064,2023-05-24,Fitbit,9151,173,2278,153,164,48,8.5,88.9,58,68,True,elite_athlete
WEAR00002528,ATH000064,2024-09-20,Garmin,10122,107,493,111,127,71,8.3,81.3,31,68,True,elite_athlete
WEAR00002529,ATH000064,2023-06-19,Apple Watch,12752,281,3750,156,165,66,8.6,83.0,41,69,True,elite_athlete
WEAR00002530,ATH000064,2023-07-01,Fitbit,10486,143,1769,126,145,48,7.4,89.3,47,60,True,elite_athlete
WEAR00002531,ATH000064,2024-12-21,Garmin,12198,248,3275,152,157,70,8.6,93.5,57,79,True,elite_athlete
WEAR00002532,ATH000064,2023-07-20,Garmin,13425,174,2202,154,157,59,7.4,80.4,20,82,True,elite_athlete
WEAR00002533,ATH000064,2023-01-09,Whoop,8182,122,884,103,125,60,8.5,82.4,21,69,True,elite_athlete
WEAR00002534,ATH000064,2024-01-31,Garmin,8266,240,3932,160,181,54,8.3,80.6,43,64,True,elite_athlete
WEAR00002535,ATH000064,2022-08-07,Whoop,9068,215,1590,136,142,58,7.4,90.8,28,62,True,elite_athlete
WEAR00002536,ATH000064,2022-03-15,Fitbit,9357,234,4470,165,175,65,8.7,70.1,27,76,True,elite_athlete
WEAR00002537,ATH000064,2024-04-08,Fitbit,14533,145,958,105,126,69,7.4,76.2,32,77,True,elite_athlete
WEAR00002538,ATH000064,2023-08-10,Garmin,12006,127,795,110,121,55,9.0,74.4,26,79,True,elite_athlete
WEAR00002539,ATH000064,2022-05-21,Fitbit,11401,203,2392,124,141,68,7.6,87.0,38,72,True,elite_athlete
WEAR00002540,ATH000064,2023-07-05,Whoop,10795,269,3490,153,161,66,7.2,88.9,54,70,True,elite_athlete
WEAR00002541,ATH000064,2024-05-16,Fitbit,12444,260,3147,142,161,60,7.2,85.5,47,84,True,elite_athlete
WEAR00002542,ATH000064,2023-05-30,Apple Watch,10771,114,1601,139,164,63,7.1,72.0,33,72,True,elite_athlete
WEAR00002543,ATH000064,2022-07-09,Fitbit,14843,205,2377,155,161,69,8.2,87.5,49,72,True,elite_athlete
WEAR00002544,ATH000064,2022-12-17,Fitbit,11474,155,1393,133,143,70,7.3,93.6,54,71,True,elite_athlete
WEAR00002545,ATH000064,2022-09-17,Garmin,14037,117,830,103,124,51,7.4,82.8,43,62,True,elite_athlete
WEAR00002546,ATH000064,2024-10-22,Whoop,8561,151,1504,126,138,67,8.8,81.3,46,60,True,elite_athlete
WEAR00002547,ATH000064,2024-04-27,Fitbit,9222,188,2284,145,166,68,8.4,87.2,38,72,True,elite_athlete
WEAR00002548,ATH000064,2024-03-07,Fitbit,11512,131,941,103,124,48,8.5,87.0,36,75,True,elite_athlete
WEAR00002549,ATH000064,2024-12-02,Garmin,12617,247,3673,142,162,59,7.6,83.0,53,81,True,elite_athlete
WEAR00002550,ATH000064,2024-09-19,Apple Watch,14065,125,1621,144,165,69,8.7,81.8,41,85,True,elite_athlete
WEAR00002551,ATH000064,2024-08-06,Fitbit,12332,147,832,119,126,67,8.8,81.1,55,66,True,elite_athlete
WEAR00002552,ATH000064,2022-06-05,Fitbit,14743,116,654,116,122,47,7.3,84.2,34,69,True,elite_athlete
WEAR00002553,ATH000064,2022-09-18,Apple Watch,12975,259,4108,143,166,52,8.3,85.9,46,84,True,elite_athlete
WEAR00002554,ATH000064,2024-03-25,Fitbit,11951,163,1603,137,144,71,8.1,84.9,30,70,True,elite_athlete
WEAR00002555,ATH000064,2024-04-28,Apple Watch,8757,238,4270,174,177,52,7.3,70.3,56,67,True,elite_athlete
WEAR00002556,ATH000064,2022-09-21,Garmin,11257,128,611,113,126,73,8.0,88.8,36,64,True,elite_athlete
WEAR00002557,ATH000064,2022-04-23,Fitbit,10763,209,2953,145,160,70,8.9,80.9,58,85,True,elite_athlete
WEAR00002558,ATH000064,2024-11-18,Garmin,8237,180,2357,151,159,61,8.9,88.7,56,70,True,elite_athlete
WEAR00002559,ATH000064,2024-03-06,Garmin,14168,242,2866,140,165,51,7.7,75.1,33,82,True,elite_athlete
WEAR00002560,ATH000064,2024-02-16,Apple Watch,13453,253,4315,172,180,67,8.9,94.7,39,64,True,elite_athlete
WEAR00002561,ATH000065,2023-09-27,Whoop,10682,166,1439,136,145,74,7.0,89.2,44,73,True,elite_athlete
WEAR00002562,ATH000065,2022-09-10,Fitbit,9787,153,1950,147,160,62,8.7,83.3,48,83,True,elite_athlete
WEAR00002563,ATH000065,2022-09-15,Fitbit,13288,97,683,93,126,71,8.5,87.5,36,81,True,elite_athlete
WEAR00002564,ATH000065,2024-10-23,Apple Watch,11295,139,1755,156,166,52,8.5,94.6,42,75,True,elite_athlete
WEAR00002565,ATH000065,2022-05-25,Apple Watch,11139,157,2371,151,165,70,8.6,71.2,44,78,True,elite_athlete
WEAR00002566,ATH000065,2024-07-11,Whoop,10982,141,1477,127,143,72,8.2,86.9,42,83,True,elite_athlete
WEAR00002567,ATH000065,2022-09-25,Whoop,14566,104,1773,154,166,64,8.3,86.7,56,62,True,elite_athlete
WEAR00002568,ATH000065,2024-04-23,Fitbit,12342,141,758,106,125,53,8.7,78.4,51,71,True,elite_athlete
WEAR00002569,ATH000065,2022-07-19,Apple Watch,9772,172,1704,152,165,75,7.2,93.9,38,66,True,elite_athlete
WEAR00002570,ATH000065,2024-06-07,Apple Watch,13233,149,1475,134,143,73,8.6,78.7,44,76,True,elite_athlete
WEAR00002571,ATH000065,2023-09-19,Whoop,14229,120,1631,138,145,61,8.4,74.7,52,75,True,elite_athlete
WEAR00002572,ATH000065,2022-07-23,Fitbit,11369,178,2432,149,163,54,7.3,71.3,32,81,True,elite_athlete
WEAR00002573,ATH000065,2023-06-23,Fitbit,13085,154,1953,146,165,50,7.7,74.5,26,75,True,elite_athlete
WEAR00002574,ATH000065,2022-10-27,Whoop,14340,200,2229,139,148,52,8.9,72.2,24,66,True,elite_athlete
WEAR00002575,ATH000065,2023-11-25,Apple Watch,9109,114,1837,146,162,63,8.0,77.6,36,67,True,elite_athlete
WEAR00002576,ATH000065,2024-10-30,Garmin,14011,137,926,96,125,57,8.2,75.7,20,75,True,elite_athlete
WEAR00002577,ATH000065,2024-01-26,Apple Watch,10777,135,1507,146,161,65,8.5,90.3,59,83,True,elite_athlete
WEAR00002578,ATH000065,2024-07-16,Whoop,8176,161,1599,144,166,74,8.7,82.1,28,73,True,elite_athlete
WEAR00002579,ATH000065,2023-09-30,Garmin,14003,183,2182,126,143,75,8.0,73.0,55,63,True,elite_athlete
WEAR00002580,ATH000065,2022-09-08,Garmin,11564,172,2801,148,159,45,8.5,72.3,23,84,True,elite_athlete
WEAR00002581,ATH000065,2022-06-26,Whoop,10714,197,2502,147,160,63,7.9,94.6,41,84,True,elite_athlete
WEAR00002582,ATH000065,2022-04-03,Fitbit,14257,91,630,112,128,62,8.4,92.6,26,84,True,elite_athlete
WEAR00002583,ATH000065,2022-12-03,Whoop,10414,162,1821,121,147,61,7.1,71.4,22,83,True,elite_athlete
WEAR00002584,ATH000065,2023-05-02,Garmin,9660,150,1631,134,142,61,7.2,81.6,59,75,True,elite_athlete
WEAR00002585,ATH000065,2023-08-31,Whoop,12972,136,1597,124,143,61,8.6,94.0,39,84,True,elite_athlete
WEAR00002586,ATH000065,2022-12-15,Whoop,8300,129,2152,145,158,53,8.4,70.8,46,83,True,elite_athlete
WEAR00002587,ATH000065,2023-03-04,Whoop,11254,94,808,100,122,59,7.8,82.8,35,66,True,elite_athlete
WEAR00002588,ATH000065,2024-12-16,Whoop,11280,89,659,100,120,59,7.4,84.5,27,72,True,elite_athlete
WEAR00002589,ATH000065,2022-10-18,Fitbit,12029,176,1492,126,148,55,8.8,91.6,37,64,True,elite_athlete
WEAR00002590,ATH000065,2023-07-22,Whoop,11946,153,1730,135,140,51,7.7,88.6,44,77,True,elite_athlete
WEAR00002591,ATH000065,2023-09-17,Apple Watch,13743,114,1563,150,164,72,7.1,74.1,25,73,True,elite_athlete
WEAR00002592,ATH000065,2024-08-09,Whoop,14608,176,2090,133,147,65,8.6,84.4,59,75,True,elite_athlete
WEAR00002593,ATH000065,2022-06-20,Whoop,13276,122,1736,141,158,65,7.3,84.9,55,61,True,elite_athlete
WEAR00002594,ATH000065,2022-11-25,Fitbit,9319,115,908,96,121,49,8.8,73.7,33,78,True,elite_athlete
WEAR00002595,ATH000065,2022-06-03,Whoop,14538,133,1688,126,146,69,8.7,85.3,50,62,True,elite_athlete
WEAR00002596,ATH000065,2023-05-26,Fitbit,10411,182,2461,151,160,60,8.7,94.8,50,74,True,elite_athlete
WEAR00002597,ATH000065,2024-11-18,Garmin,12643,162,1985,134,142,51,7.2,86.1,60,63,True,elite_athlete
WEAR00002598,ATH000065,2022-11-13,Apple Watch,8107,138,1846,153,166,63,7.9,83.1,25,69,True,elite_athlete
WEAR00002599,ATH000065,2024-11-21,Garmin,14181,80,917,97,127,58,8.3,94.0,59,78,True,elite_athlete
WEAR00002600,ATH000065,2024-05-28,Garmin,9395,123,984,112,128,54,7.2,75.8,41,60,True,elite_athlete
WEAR00002601,ATH000066,2022-12-10,Whoop,14398,115,2025,151,171,53,8.8,89.5,28,82,True,elite_athlete
WEAR00002602,ATH000066,2023-10-18,Garmin,14753,173,2221,156,168,53,8.8,94.6,38,77,True,elite_athlete
WEAR00002603,ATH000066,2022-07-18,Fitbit,12226,225,2675,154,171,73,7.3,88.2,60,61,True,elite_athlete
WEAR00002604,ATH000066,2024-11-20,Fitbit,9286,121,1337,145,156,54,7.4,88.9,21,61,True,elite_athlete
WEAR00002605,ATH000066,2023-08-08,Garmin,13633,164,2456,152,168,72,7.3,74.0,49,77,True,elite_athlete
WEAR00002606,ATH000066,2024-10-10,Garmin,9234,185,2483,155,174,71,7.8,78.1,49,64,True,elite_athlete
WEAR00002607,ATH000066,2022-02-15,Fitbit,11015,175,2494,167,170,53,7.7,71.2,26,62,True,elite_athlete
WEAR00002608,ATH000066,2022-11-12,Whoop,13305,177,2357,152,174,49,7.0,89.5,36,66,True,elite_athlete
WEAR00002609,ATH000066,2023-05-06,Garmin,12380,162,1949,148,169,55,8.8,86.4,29,61,True,elite_athlete
WEAR00002610,ATH000066,2022-08-14,Fitbit,14534,160,2542,155,169,62,8.4,87.4,21,77,True,elite_athlete
WEAR00002611,ATH000066,2023-08-18,Apple Watch,9068,120,1322,141,153,67,8.8,79.3,42,78,True,elite_athlete
WEAR00002612,ATH000066,2022-06-10,Apple Watch,11992,200,2175,135,148,72,8.5,77.3,22,62,True,elite_athlete
WEAR00002613,ATH000066,2024-05-21,Apple Watch,11695,232,4464,175,192,66,7.1,78.2,56,85,True,elite_athlete
WEAR00002614,ATH000066,2024-11-04,Fitbit,11980,121,1595,138,155,49,8.2,82.5,47,79,True,elite_athlete
WEAR00002615,ATH000066,2024-06-30,Fitbit,12974,145,1373,130,154,64,8.1,71.3,40,76,True,elite_athlete
WEAR00002616,ATH000066,2024-08-18,Whoop,10407,171,2233,129,155,59,8.6,71.1,25,85,True,elite_athlete
WEAR00002617,ATH000066,2023-04-27,Fitbit,10659,153,1694,130,152,58,7.3,84.2,27,68,True,elite_athlete
WEAR00002618,ATH000066,2022-04-06,Apple Watch,12105,196,3660,173,192,66,7.4,70.9,47,79,True,elite_athlete
WEAR00002619,ATH000066,2022-01-17,Fitbit,14836,184,1558,135,148,47,7.5,82.0,28,73,True,elite_athlete
WEAR00002620,ATH000066,2023-10-14,Fitbit,10552,139,1752,138,150,49,9.0,83.6,35,61,True,elite_athlete
WEAR00002621,ATH000066,2023-01-03,Garmin,12135,138,1564,143,150,64,8.5,71.2,44,69,True,elite_athlete
WEAR00002622,ATH000066,2022-09-17,Whoop,9812,226,2444,132,153,71,8.1,74.7,54,76,True,elite_athlete
WEAR00002623,ATH000066,2023-11-10,Garmin,8609,190,4007,181,187,64,8.8,78.3,23,63,True,elite_athlete
WEAR00002624,ATH000066,2024-09-25,Whoop,14383,171,2638,157,175,68,9.0,90.4,33,76,True,elite_athlete
WEAR00002625,ATH000066,2024-12-28,Whoop,14710,222,2987,166,170,69,8.4,73.5,39,67,True,elite_athlete
WEAR00002626,ATH000066,2022-09-09,Garmin,12759,233,3250,178,191,48,7.1,82.8,38,72,True,elite_athlete
WEAR00002627,ATH000066,2024-12-16,Whoop,11514,184,3232,169,190,62,8.1,85.7,49,66,True,elite_athlete
WEAR00002628,ATH000066,2024-12-03,Garmin,9923,284,3865,154,176,71,7.3,79.4,21,64,True,elite_athlete
WEAR00002629,ATH000066,2022-10-18,Fitbit,12739,227,3863,166,170,67,8.8,75.2,25,79,True,elite_athlete
WEAR00002630,ATH000066,2024-02-15,Whoop,12510,231,2562,164,169,59,7.2,80.0,27,64,True,elite_athlete
WEAR00002631,ATH000066,2022-08-12,Garmin,12309,183,2294,132,152,45,8.3,79.0,24,74,True,elite_athlete
WEAR00002632,ATH000066,2023-01-22,Fitbit,13828,190,1585,135,152,60,8.9,85.6,28,70,True,elite_athlete
WEAR00002633,ATH000066,2022-08-04,Apple Watch,12323,110,1800,151,173,56,8.3,85.0,42,82,True,elite_athlete
WEAR00002634,ATH000066,2023-04-21,Fitbit,11874,202,1959,134,149,52,7.4,86.3,54,66,True,elite_athlete
WEAR00002635,ATH000066,2024-05-07,Whoop,12780,174,1907,136,152,60,7.8,87.1,59,61,True,elite_athlete
WEAR00002636,ATH000066,2022-07-04,Fitbit,10247,207,2513,142,151,55,7.2,70.3,26,85,True,elite_athlete
WEAR00002637,ATH000066,2022-03-19,Whoop,9786,148,1856,131,150,71,8.1,91.2,40,71,True,elite_athlete
WEAR00002638,ATH000066,2023-06-04,Apple Watch,8684,172,1930,160,175,50,7.5,71.4,26,65,True,elite_athlete
WEAR00002639,ATH000066,2023-02-19,Whoop,14593,165,1932,143,154,66,7.4,78.3,38,70,True,elite_athlete
WEAR00002640,ATH000066,2024-03-17,Whoop,14457,201,2718,161,173,74,7.3,88.7,54,75,True,elite_athlete
WEAR00002641,ATH000067,2022-02-23,Garmin,11848,227,2914,174,194,48,8.2,82.1,22,71,True,weight_gain
WEAR00002642,ATH000067,2024-10-15,Garmin,8547,176,1893,164,173,55,8.4,85.1,20,77,True,weight_gain
WEAR00002643,ATH000067,2022-12-04,Whoop,14458,148,1567,150,159,70,8.4,94.4,31,81,True,weight_gain
WEAR00002644,ATH000067,2024-03-12,Garmin,8874,153,1357,141,156,45,8.9,84.9,23,68,True,weight_gain
WEAR00002645,ATH000067,2022-10-07,Garmin,8162,156,1027,138,151,61,7.3,81.5,48,66,True,weight_gain
WEAR00002646,ATH000067,2022-12-12,Garmin,10503,170,1856,167,171,63,8.3,84.6,46,60,True,weight_gain
WEAR00002647,ATH000067,2022-10-11,Apple Watch,12607,195,1581,131,156,69,7.4,84.7,30,61,True,weight_gain
WEAR00002648,ATH000067,2022-06-30,Whoop,10689,166,1413,147,152,65,8.9,85.9,41,63,True,weight_gain
WEAR00002649,ATH000067,2022-08-15,Garmin,12090,174,1656,155,172,61,7.9,83.0,56,60,True,weight_gain
WEAR00002650,ATH000067,2022-02-18,Garmin,8310,166,1588,165,172,55,7.6,73.9,28,64,True,weight_gain
WEAR00002651,ATH000067,2024-09-21,Whoop,13888,167,1804,166,172,69,8.8,84.3,54,61,True,weight_gain
WEAR00002652,ATH000067,2024-06-30,Whoop,10616,233,3042,151,173,61,8.2,78.3,35,76,True,weight_gain
WEAR00002653,ATH000067,2023-02-06,Garmin,14448,100,1048,159,173,62,8.5,78.4,35,69,True,weight_gain
WEAR00002654,ATH000067,2023-07-10,Whoop,8275,185,1786,143,153,71,8.9,73.2,51,72,True,weight_gain
WEAR00002655,ATH000067,2022-07-09,Apple Watch,13199,147,1823,152,171,52,7.6,75.1,35,81,True,weight_gain
WEAR00002656,ATH000067,2022-03-12,Apple Watch,11726,108,1429,154,172,52,7.4,70.8,22,66,True,weight_gain
WEAR00002657,ATH000067,2023-04-04,Fitbit,11721,135,1457,144,154,69,7.7,85.9,41,64,True,weight_gain
WEAR00002658,ATH000067,2022-10-26,Apple Watch,9577,139,1472,156,178,60,8.7,84.7,20,83,True,weight_gain
WEAR00002659,ATH000067,2023-11-08,Apple Watch,14855,203,2485,151,177,54,8.9,84.6,43,63,True,weight_gain
WEAR00002660,ATH000067,2024-06-08,Whoop,11275,134,1361,151,172,68,8.5,85.6,54,63,True,weight_gain
WEAR00002661,ATH000067,2022-05-24,Whoop,8832,172,1829,160,173,72,8.3,94.6,57,74,True,weight_gain
WEAR00002662,ATH000067,2023-10-09,Whoop,12282,146,1399,167,179,59,8.2,82.2,41,76,True,weight_gain
WEAR00002663,ATH000067,2022-11-26,Apple Watch,12859,216,2464,153,178,59,8.6,74.9,26,69,True,weight_gain
WEAR00002664,ATH000067,2024-05-12,Fitbit,9544,199,1717,145,153,68,8.5,75.0,39,69,True,weight_gain
WEAR00002665,ATH000067,2024-08-02,Fitbit,10490,183,1584,138,156,46,8.0,87.5,60,84,True,weight_gain
WEAR00002666,ATH000067,2023-06-22,Whoop,10217,183,2074,162,175,72,7.4,80.5,41,76,True,weight_gain
WEAR00002667,ATH000067,2022-06-05,Apple Watch,14109,120,1441,152,177,71,7.3,86.7,59,71,True,weight_gain
WEAR00002668,ATH000067,2023-03-16,Apple Watch,12132,260,2589,162,176,57,7.8,89.4,22,70,True,weight_gain
WEAR00002669,ATH000067,2024-06-10,Garmin,12739,153,1204,138,156,62,8.0,78.2,32,73,True,weight_gain
WEAR00002670,ATH000067,2023-09-24,Apple Watch,8917,161,1532,148,156,50,7.4,89.8,45,76,True,weight_gain
WEAR00002671,ATH000067,2022-08-20,Apple Watch,10327,201,2368,161,176,59,7.3,73.9,23,82,True,weight_gain
WEAR00002672,ATH000067,2022-02-08,Garmin,13651,132,1200,134,151,57,7.8,75.6,31,71,True,weight_gain
WEAR00002673,ATH000067,2022-07-04,Garmin,11101,201,1863,167,177,70,8.6,74.0,48,75,True,weight_gain
WEAR00002674,ATH000067,2024-12-05,Whoop,13493,175,1341,149,151,72,7.6,70.3,41,82,True,weight_gain
WEAR00002675,ATH000067,2023-07-27,Garmin,11026,149,1846,156,175,62,8.6,93.3,57,66,True,weight_gain
WEAR00002676,ATH000067,2023-11-24,Garmin,11130,155,1561,156,173,52,8.5,79.0,36,77,True,weight_gain
